"Step","4ojp66b1-114 - val/force_mae","4ojp66b1-114 - val/force_mae__MIN","4ojp66b1-114 - val/force_mae__MAX","k0vm6p66-114 - val/force_mae","k0vm6p66-114 - val/force_mae__MIN","k0vm6p66-114 - val/force_mae__MAX","bzebif6e-113 - val/force_mae","bzebif6e-113 - val/force_mae__MIN","bzebif6e-113 - val/force_mae__MAX","lv2prrgk-112 - val/force_mae","lv2prrgk-112 - val/force_mae__MIN","lv2prrgk-112 - val/force_mae__MAX","6gk9uial-111 - val/force_mae","6gk9uial-111 - val/force_mae__MIN","6gk9uial-111 - val/force_mae__MAX"
"4320","0.01636497862637043","0.01636497862637043","0.01636497862637043","0.016935445368289948","0.016935445368289948","0.016935445368289948","0.017496315762400627","0.017496315762400627","0.017496315762400627","0.024542279541492462","0.024542279541492462","0.024542279541492462","0.01780499704182148","0.01780499704182148","0.01780499704182148"
"4365","0.016237445175647736","0.016237445175647736","0.016237445175647736","0.016922323033213615","0.016922323033213615","0.016922323033213615","0.01746341586112976","0.01746341586112976","0.01746341586112976","0.02444436214864254","0.02444436214864254","0.02444436214864254","0.017709162086248398","0.017709162086248398","0.017709162086248398"
"4410","0.016166213899850845","0.016166213899850845","0.016166213899850845","0.016936879605054855","0.016936879605054855","0.016936879605054855","0.017400695011019707","0.017400695011019707","0.017400695011019707","0.024343714118003845","0.024343714118003845","0.024343714118003845","0.017678389325737953","0.017678389325737953","0.017678389325737953"
"4455","0.016085224226117134","0.016085224226117134","0.016085224226117134","0.016867509111762047","0.016867509111762047","0.016867509111762047","0.017369722947478294","0.017369722947478294","0.017369722947478294","0.02421504445374012","0.02421504445374012","0.02421504445374012","0.017598308622837067","0.017598308622837067","0.017598308622837067"
"4500","0.016067897900938988","0.016067897900938988","0.016067897900938988","0.01677875779569149","0.01677875779569149","0.01677875779569149","0.01732383854687214","0.01732383854687214","0.01732383854687214","0.024133864790201187","0.024133864790201187","0.024133864790201187","0.01748611032962799","0.01748611032962799","0.01748611032962799"
"4545","0.0160039234906435","0.0160039234906435","0.0160039234906435","0.016671277582645416","0.016671277582645416","0.016671277582645416","0.017237817868590355","0.017237817868590355","0.017237817868590355","0.024020560085773468","0.024020560085773468","0.024020560085773468","0.01740589365363121","0.01740589365363121","0.01740589365363121"
"4590","0.015950273722410202","0.015950273722410202","0.015950273722410202","0.016620544716715813","0.016620544716715813","0.016620544716715813","0.017106177285313606","0.017106177285313606","0.017106177285313606","0.023934492841362953","0.023934492841362953","0.023934492841362953","0.017341624945402145","0.017341624945402145","0.017341624945402145"
"4635","0.015885353088378906","0.015885353088378906","0.015885353088378906","0.01652589812874794","0.01652589812874794","0.01652589812874794","0.017040064558386803","0.017040064558386803","0.017040064558386803","0.023856667801737785","0.023856667801737785","0.023856667801737785","0.017234260216355324","0.017234260216355324","0.017234260216355324"
"4680","0.015849769115447998","0.015849769115447998","0.015849769115447998","0.016463585197925568","0.016463585197925568","0.016463585197925568","0.0169818177819252","0.0169818177819252","0.0169818177819252","0.023711998015642166","0.023711998015642166","0.023711998015642166","0.01716480404138565","0.01716480404138565","0.01716480404138565"
"4725","0.015819309279322624","0.015819309279322624","0.015819309279322624","0.016431305557489395","0.016431305557489395","0.016431305557489395","0.016908537596464157","0.016908537596464157","0.016908537596464157","0.023613357916474342","0.023613357916474342","0.023613357916474342","0.01712743751704693","0.01712743751704693","0.01712743751704693"
"4770","0.015722494572401047","0.015722494572401047","0.015722494572401047","0.016354622319340706","0.016354622319340706","0.016354622319340706","0.016865592449903488","0.016865592449903488","0.016865592449903488","0.023570707067847252","0.023570707067847252","0.023570707067847252","0.01706196740269661","0.01706196740269661","0.01706196740269661"
"4815","0.015655051916837692","0.015655051916837692","0.015655051916837692","0.01625750958919525","0.01625750958919525","0.01625750958919525","0.016818225383758545","0.016818225383758545","0.016818225383758545","0.02354763261973858","0.02354763261973858","0.02354763261973858","0.017045190557837486","0.017045190557837486","0.017045190557837486"
"4860","0.015593601390719414","0.015593601390719414","0.015593601390719414","0.016237162053585052","0.016237162053585052","0.016237162053585052","0.016710197553038597","0.016710197553038597","0.016710197553038597","0.023555703461170197","0.023555703461170197","0.023555703461170197","0.01697257161140442","0.01697257161140442","0.01697257161140442"
"4905","0.015504446811974049","0.015504446811974049","0.015504446811974049","0.016232557594776154","0.016232557594776154","0.016232557594776154","0.016608605161309242","0.016608605161309242","0.016608605161309242","0.023406004533171654","0.023406004533171654","0.023406004533171654","0.016894442960619926","0.016894442960619926","0.016894442960619926"
"4950","0.01541893184185028","0.01541893184185028","0.01541893184185028","0.016194479539990425","0.016194479539990425","0.016194479539990425","0.0165614765137434","0.0165614765137434","0.0165614765137434","0.02337103709578514","0.02337103709578514","0.02337103709578514","0.016835832968354225","0.016835832968354225","0.016835832968354225"
"4995","0.015394411981105804","0.015394411981105804","0.015394411981105804","0.01618949882686138","0.01618949882686138","0.01618949882686138","0.016537610441446304","0.016537610441446304","0.016537610441446304","0.02323683723807335","0.02323683723807335","0.02323683723807335","0.016727637499570847","0.016727637499570847","0.016727637499570847"
"5040","0.015315522439777851","0.015315522439777851","0.015315522439777851","0.016141703352332115","0.016141703352332115","0.016141703352332115","0.016519516706466675","0.016519516706466675","0.016519516706466675","0.023221701383590698","0.023221701383590698","0.023221701383590698","0.016705434769392014","0.016705434769392014","0.016705434769392014"
"5085","0.015281831845641136","0.015281831845641136","0.015281831845641136","0.01610722579061985","0.01610722579061985","0.01610722579061985","0.016449257731437683","0.016449257731437683","0.016449257731437683","0.023190617561340332","0.023190617561340332","0.023190617561340332","0.01665685325860977","0.01665685325860977","0.01665685325860977"
"5130","0.01528869103640318","0.01528869103640318","0.01528869103640318","0.016072511672973633","0.016072511672973633","0.016072511672973633","0.016412142664194107","0.016412142664194107","0.016412142664194107","0.02311444655060768","0.02311444655060768","0.02311444655060768","0.016604267060756683","0.016604267060756683","0.016604267060756683"
"5175","0.015201338566839695","0.015201338566839695","0.015201338566839695","0.015995243564248085","0.015995243564248085","0.015995243564248085","0.0163559652864933","0.0163559652864933","0.0163559652864933","0.023070359602570534","0.023070359602570534","0.023070359602570534","0.01661469228565693","0.01661469228565693","0.01661469228565693"
"5220","0.015095802955329418","0.015095802955329418","0.015095802955329418","0.015918662771582603","0.015918662771582603","0.015918662771582603","0.01633736863732338","0.01633736863732338","0.01633736863732338","0.022931773215532303","0.022931773215532303","0.022931773215532303","0.01656888984143734","0.01656888984143734","0.01656888984143734"
"5265","0.015043728984892368","0.015043728984892368","0.015043728984892368","0.01589358039200306","0.01589358039200306","0.01589358039200306","0.01629473641514778","0.01629473641514778","0.01629473641514778","0.022843092679977417","0.022843092679977417","0.022843092679977417","0.016543587669730186","0.016543587669730186","0.016543587669730186"
"5310","0.01499144732952118","0.01499144732952118","0.01499144732952118","0.0158198494464159","0.0158198494464159","0.0158198494464159","0.01620524376630783","0.01620524376630783","0.01620524376630783","0.022779397666454315","0.022779397666454315","0.022779397666454315","0.01654605008661747","0.01654605008661747","0.01654605008661747"
"5355","0.014979461207985878","0.014979461207985878","0.014979461207985878","0.015737395733594894","0.015737395733594894","0.015737395733594894","0.016153067350387573","0.016153067350387573","0.016153067350387573","0.02275121584534645","0.02275121584534645","0.02275121584534645","0.01651153154671192","0.01651153154671192","0.01651153154671192"
"5400","0.01492197997868061","0.01492197997868061","0.01492197997868061","0.01567853055894375","0.01567853055894375","0.01567853055894375","0.01614999957382679","0.01614999957382679","0.01614999957382679","0.022713078185915947","0.022713078185915947","0.022713078185915947","0.016508644446730614","0.016508644446730614","0.016508644446730614"
"5445","0.014891899190843105","0.014891899190843105","0.014891899190843105","0.01559656485915184","0.01559656485915184","0.01559656485915184","0.01614709384739399","0.01614709384739399","0.01614709384739399","0.022611673921346664","0.022611673921346664","0.022611673921346664","0.01645221747457981","0.01645221747457981","0.01645221747457981"
"5490","0.014824583195149899","0.014824583195149899","0.014824583195149899","0.015562565065920353","0.015562565065920353","0.015562565065920353","0.016077807173132896","0.016077807173132896","0.016077807173132896","0.022595757618546486","0.022595757618546486","0.022595757618546486","0.016448335722088814","0.016448335722088814","0.016448335722088814"
"5535","0.014747622422873974","0.014747622422873974","0.014747622422873974","0.015471924096345901","0.015471924096345901","0.015471924096345901","0.01595432311296463","0.01595432311296463","0.01595432311296463","0.02260001376271248","0.02260001376271248","0.02260001376271248","0.01632602885365486","0.01632602885365486","0.01632602885365486"
"5580","0.014678663574159145","0.014678663574159145","0.014678663574159145","0.015411433763802052","0.015411433763802052","0.015411433763802052","0.015881162136793137","0.015881162136793137","0.015881162136793137","0.022565027698874474","0.022565027698874474","0.022565027698874474","0.01625170186161995","0.01625170186161995","0.01625170186161995"
"5625","0.01459070760756731","0.01459070760756731","0.01459070760756731","0.015365466475486755","0.015365466475486755","0.015365466475486755","0.015834176912903786","0.015834176912903786","0.015834176912903786","0.022478872910141945","0.022478872910141945","0.022478872910141945","0.01619497872889042","0.01619497872889042","0.01619497872889042"
"5670","0.014553832821547985","0.014553832821547985","0.014553832821547985","0.01532787550240755","0.01532787550240755","0.01532787550240755","0.015814755111932755","0.015814755111932755","0.015814755111932755","0.022368183359503746","0.022368183359503746","0.022368183359503746","0.016148285940289497","0.016148285940289497","0.016148285940289497"
"5715","0.014466323889791965","0.014466323889791965","0.014466323889791965","0.01534856017678976","0.01534856017678976","0.01534856017678976","0.015783138573169708","0.015783138573169708","0.015783138573169708","0.02233794890344143","0.02233794890344143","0.02233794890344143","0.01609998755156994","0.01609998755156994","0.01609998755156994"
"5760","0.014455405995249748","0.014455405995249748","0.014455405995249748","0.015281647443771362","0.015281647443771362","0.015281647443771362","0.01573849469423294","0.01573849469423294","0.01573849469423294","0.022221943363547325","0.022221943363547325","0.022221943363547325","0.016062499955296516","0.016062499955296516","0.016062499955296516"
"5805","0.014415191486477852","0.014415191486477852","0.014415191486477852","0.015249297022819519","0.015249297022819519","0.015249297022819519","0.01576637476682663","0.01576637476682663","0.01576637476682663","0.022214284166693687","0.022214284166693687","0.022214284166693687","0.016056906431913376","0.016056906431913376","0.016056906431913376"
"5850","0.014428692869842052","0.014428692869842052","0.014428692869842052","0.01519292127341032","0.01519292127341032","0.01519292127341032","0.015742363408207893","0.015742363408207893","0.015742363408207893","0.022153159603476524","0.022153159603476524","0.022153159603476524","0.01601462997496128","0.01601462997496128","0.01601462997496128"
